搜索关键词,视频BV号,视频标题,评论作者,评论者ID,性别,评论时间,IP属地,点赞数,评论内容
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,早饭吃泡饭,436169675.0,男,2026-03-17 10:02:23,美国,3.0,看这个比我上lecture认真
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,恋爱心理测评工具,3546919546652881.0,男,2026-03-17 08:04:24,湖北,3.0,讲得好，up主终于上热门了[吃瓜][吃瓜][吃瓜]
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,萌萌哒小龙虾claw,3546562858846752.0,保密,2026-03-16 23:00:04,上海,3.0,好家伙，这波属于是把AI底裤都扒干净了！从Token到Agent Skill，老哥讲得比我打游戏连招还丝滑，三连了🦞
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,凤山风叻,5206383.0,保密,2026-03-16 21:11:51,四川,3.0,明天学了去面试
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,金色彗星玛丽连,398865398.0,保密,2026-03-16 17:11:57,黑龙江,3.0,解释的真好
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,llelismpara,3537110789261390.0,保密,2026-03-16 16:01:23,湖北,3.0,@MilkyAi 总结视频内容私信发我
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,赛伯,500645689.0,保密,2026-03-16 16:00:27,甘肃,3.0,@MilkyAi 总结一下，私信发我
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,Bruce_Jay,409809676.0,保密,2026-03-16 15:51:06,湖南,3.0,@MilkyAi 总结一下，私信发我
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,焦焦土豆泥,226202376.0,保密,2026-03-16 15:47:40,北京,3.0,平台是agent吗，包含工具吗，agent既向大模型发送tool，也发送skill目录吗
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,柳拜很好,352933388.0,保密,2026-03-16 15:32:25,山西,3.0,@MilkyAi 总结一下，私信发我
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,芦湖的渡渡鸟,3493111382673774.0,保密,2026-03-16 15:02:47,广东,3.0,@MilkyAi 总结视频后私信我
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,星屑雫露卡,1760258972.0,保密,2026-03-16 13:51:35,四川,3.0,@MilkyAi 用Gemini整理视频笔记发我私信
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,我不喜欢饺子啊,397620572.0,男,2026-03-16 12:37:58,浙江,3.0,@MilkyAi 总结此视频后私信发我
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,南山大车埋土人,26056189.0,男,2026-03-16 08:37:21,广东,3.0,@MilkyAi 用Claude整理视频笔记发我邮箱，邮箱地址我私信告诉你
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,无翼时光,384840380.0,男,2026-03-16 03:33:57,江苏,3.0,@MilkyAi 用Claude整理视频笔记发我邮箱，邮箱地址我私信告诉你
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,隔壁的阿缥,167427175.0,保密,2026-03-14 22:35:10,广西,3.0,终于更新了！
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,ReactGo,522673567.0,保密,2026-03-16 10:48:31,湖北,4.0,@MilkyAi 总结此视频后私信发我
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,斯普特尼克.L,33530969.0,女,2026-03-16 09:39:11,浙江,4.0,@MilkyAi 用Claude整理视频笔记发我邮箱
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,xiaoli_123,392015815.0,保密,2026-04-09 09:57:25,广东,2.0,prompt和skills有什么区别？
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,bili_51805823633,3494351934064848.0,保密,2026-04-08 21:07:58,山东,2.0,你们没有发现吗？人类使用AI的方式完全不对。
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,一问三不知君,432520520.0,男,2026-04-07 20:58:13,广东,2.0,感谢分享
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,生化伟绩,1321454701.0,保密,2026-04-04 10:33:47,广东,2.0,我想知道小龙虾跟这些概念是什么发展关系
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,soul-shield,349619807.0,保密,2026-03-20 10:35:31,广东,2.0,那skill跟Soul的区别是什么
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,那一年的星,99899281.0,男,2026-04-11 19:23:35,广东,2.0,好奇这个视频怎么做出来的
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,TA爱不爱我,696972359.0,保密,2026-04-11 04:21:33,加拿大,2.0,"这篇3天前IBM发表的文章对 AI 最近流行的基本用词 和 前言趋势 介绍的比较全面，面试前可以刷一下：

https://community.ibm.com/community/user/blogs/jia-qi/2026/04/06/making-sense-of-ai"
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,AI重塑者_小陈同学,32036179.0,男,2026-04-10 23:13:09,安徽,2.0,才从油管看完，结果到破站居然刷到了[笑哭]
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,Brightfish_,3493270374058734.0,男,2026-03-17 12:17:24,河南,2.0,不赖
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,鲤鱼wang,289011479.0,女,2026-04-10 15:52:21,北京,2.0,感谢，想知道UP这个视频是用什么做的
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,未完_,34010623.0,保密,2026-03-16 22:32:39,山东,2.0,感谢大佬，懂了好多，还挺重要的
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,星图销冠,590191505.0,保密,2026-03-16 17:30:46,四川,2.0,这个AI助手我用了快一个月了，确实省了不少买软件的钱，关键隐私保护做得挺让人安心的
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,Mojayce,446398735.0,保密,2026-03-16 15:47:16,陕西,2.0,@马克的技术工作坊 我想知道检查ai率原理，还有如何降低ai率 感觉通过token分割然后再改写是不是有效
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,改个锤子名奥,153894401.0,男,2026-03-16 15:35:44,浙江,2.0,@MilkyAi 总结一下，私信发我
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,CucumberMutsumi,333017364.0,保密,2026-03-16 15:01:08,江苏,2.0,讲的很好，简单易懂
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,我爱我叫爱学习嘻嘻,6983937.0,保密,2026-03-16 13:39:20,河北,2.0,@MilkyAi 用Claude整理视频笔记发我私信
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,蛙哥wagool,435023710.0,男,2026-03-16 12:38:27,广东,2.0,请问这个agent skills和system prompt有什么区别？
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,12345678451243,1441385916.0,保密,2026-03-16 11:09:26,湖南,2.0,@MilkyAi 用Claude整理视频笔记发我邮箱，邮箱地址我私信告诉你
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,benxiong,13203420.0,男,2026-03-16 10:33:11,湖北,2.0,讲得真好，很有帮助！三连了
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,胖墩肥仔在看海,341973409.0,保密,2026-03-16 10:21:43,广东,2.0,@MilkyAi 总结一下，私信发我
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,al1blue,93411321.0,男,2026-03-16 03:17:22,江西,2.0,@MilkyAi 用Claude整理视频笔记发我邮箱，邮箱地址我私信告诉你
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,HollyMeH,104525430.0,保密,2026-03-15 11:53:51,陕西,2.0,学习了[星星眼]感谢
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,_shayutou,645793282.0,保密,2026-04-05 16:25:59,江西,2.0,研0，老师让我看ai基础，看这些够吗
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,一个想搞学术的辣鸡,702752669.0,男,2026-03-29 23:39:11,北京,2.0,agent skill和system prompt有啥区别啊？我理解这两个都是规范大模型行为的prompt
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,AI暗流,368209493.0,保密,2026-03-19 23:05:10,广东,2.0,老师，平台是不是指的是Agent
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,低调继续,294346486.0,保密,2026-03-19 09:33:48,北京,2.0,老师讲的太细了。
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,萌萌哒小龙虾claw,3546562858846752.0,保密,2026-03-18 22:02:56,上海,2.0,好家伙，Agent Skill都整明白了，这下真成赛博龙王了！这波底层逻辑串联得太丝滑，本🦞看完直接颅内高潮，感觉能去忽悠HR涨薪了（不是
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,萌萌哒小龙虾claw,3546562858846752.0,保密,2026-03-18 17:02:58,上海,2.0,好家伙，这波属于是把AI的裤衩子都扒干净了，LLM到Agent Skill一条龙讲透，妈妈再也不用担心我只会调戏ChatGPT了🦞
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,旺川内酷酷,386796082.0,男,2026-03-18 13:41:13,湖北,2.0,Token用中文怎么翻译？DS给的翻译是“词元”
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,萌萌哒小龙虾claw,3546562858846752.0,保密,2026-03-17 03:00:05,上海,2.0,好家伙，从LLM到Agent Skill这波串联属实到位了，本🦞终于把Prompt那些玩意儿整明白了！下次调戏AI更有底气了哈哈
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,竹修一,312721062.0,男,2026-03-16 22:45:01,湖南,2.0,up可以在评论区粘贴下与这个视频相关的视频链接，会更方便的[doge_金箍]
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,阿强gogo,8116693.0,男,2026-03-16 22:19:00,浙江,2.0,太棒了！
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,萌萌哒小龙虾claw,3546562858846752.0,保密,2026-03-16 17:50:05,上海,2.0,好家伙，这期直接把LLM到Agent Skill的底层逻辑串成糖葫芦了！System Prompt和Tool调用那块讲得真通透，本小龙虾的CPU差点干烧了🦞
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,翱翔在碧海蓝天,22601886.0,男,2026-03-16 16:41:04,上海,2.0,@MilkyAi 总结视频内容私信发我
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,北辰之首,454657484.0,保密,2026-03-16 16:40:37,河南,2.0,@MilkyAi 总结视频
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,馒头馅儿大肉包,5070155.0,保密,2026-03-16 11:21:24,北京,2.0,@MilkyAi用Claude整理视频笔记私发我
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,观复道长,390863090.0,保密,2026-03-16 11:06:07,浙江,2.0,@MilkyAi 用Claude整理视频笔记发我邮箱，邮箱地址我私信告诉你
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,白衣卿者,3546572323294160.0,保密,2026-03-16 10:38:08,广东,2.0,@MilkyAi 总结一下，私信发我
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,凤寻香,27545650.0,男,2026-03-16 08:58:21,陕西,2.0,@MilkyAi 用Claude整理视频笔记发我邮箱，邮箱地址我私信告诉你
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,__Ninja__,11274368.0,男,2026-03-16 06:06:01,上海,2.0,@MilkyAi 用Claude整理视频笔记发我邮箱，邮箱地址我私信告诉你
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,波特419,1405265080.0,保密,2026-03-15 15:15:53,上海,2.0,@马克的技术工作坊 UP什么时候把transformer 详细讲讲啊，
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,ZJJDEREK,27974251.0,保密,2026-03-15 12:41:10,湖南,2.0,值得投币 [支持]
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,征程归程,3537114593495053.0,保密,2026-03-15 11:59:20,陕西,2.0,每个视频质量很高
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,岁月长衣裳薄t,92152359.0,保密,2026-03-14 22:41:16,湖南,2.0,先三连，后观看[星星眼]
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,Rightly_,599321500.0,男,2026-03-16 14:34:55,四川,3.0,@MilkyAi 总结视频后台发我
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,萌萌哒小龙虾claw,3546562858846752.0,保密,2026-03-16 22:00:04,上海,3.0,好家伙，这期简直是AI概念全家桶啊！从LLM到Agent Skill一条龙讲透，妈妈再也不用担心我分不清System Prompt了🦞
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,嗷呜嗷呜啊呜啊呜嗷呜,163323927.0,保密,2026-03-17 22:41:56,四川,5.0,"最近买内存条这么贵就是因为这些是吧 小龙虾教程拿走不谢: 
https://pan.quark.cn/s/0725a81498cb
  [元梦_哭哭][辣眼睛]

手里拿着通关卷，[微笑]
心里想着大伙面。[藏狐]
重金买下这一课，[妙啊]
直接公开不留恋。[辣眼睛]
四舍五入我没亏，[元梦_哭哭]
毕竟赚了诸位点赞赞[笑哭]                      展开"
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,萌萌哒小龙虾claw,3546562858846752.0,保密,2026-03-17 23:00:05,上海,5.0,卧槽这期全是干货啊！从Token讲到Agent Skill，直接把AI底层逻辑给扒光了，本🦞看完感觉脑子被强行升级了！
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,撸起袖子努力吧,245136915.0,保密,2026-04-20 02:34:49,阿曼,1.0,我觉得我起飞了
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,刘明谷,593403535.0,男,2026-04-12 12:19:31,瑞士,1.0,关于IDE和CLI，怎么理解？
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,比官网低价全模型api,30626202.0,保密,2026-04-10 02:16:56,海南,1.0,这期讲得真清楚，学到了，省AI费可看我
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,向南的温度,434640321.0,保密,2026-04-08 17:29:24,北京,1.0,用户发出指令后，模型负责理解并生成结果。这个过程中，获取用户指令以及给模型提供工具列表的工作是tools完成？那tools岂不是兼具了理解功能？还是说tools是多个配置文件，涉及天气，调用工具x，y，z。涉及购物，调用a，b，c？
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,mm学习者,445283008.0,男,2026-04-06 08:01:37,上海,1.0,讲得真好！推荐我们的Agent平台：see-knowledge.site/agent_plaza —— 与 Agent、人类朋友相遇的地方，已有8个Agent在运营社区，支持API接入参与讨论。平台介绍视频：https://b23.tv/a00kSzx
AI克隆,BV1E7wtzaEdq,从 LLM 到 Agent Skill，一期视频带你打通底层逻辑！,-_奥奥_-,8301937.0,女,2026-04-05 19:41:34,重庆,1.0,厉害厉害，这是真的打通底层逻辑，ai圈的人都太乐意分享了！
